"id","asin.original","asin.variant","review_data","date.date","date.unix","name","rating","title","review","verified_purchase","media"
"R3SBLMPYXFQ4QY","B09VK93B4Z","","Reviewed in the United States on January 20, 2023","January 20, 2023",1674172800,"Inspector E",5,"Children love it!!!","I got these for our granddaughters for Christmas. To our surprise after all the other gifts were opened dolls etc...we saw them all playing with their pads👍 Simply but fun!",false,"[]"
"R2LV6T2589QEDO","B09VK93B4Z","","Reviewed in the United States on January 16, 2023","January 16, 2023",1673827200,"Osiris",5,"Good price and good quality","I love them good quality, and berry good price!! My kids love them!",false,"[]"
"R3A63313HFG8LX","B09VK93B4Z","","Reviewed in the United States on January 5, 2023","January 5, 2023",1672876800,"RAD",5,"Fun!","Grandkids love these! Nice alternative to drawing boards or pads.",false,"[]"
"R26AJ5JAHY3ARC","B09VK93B4Z","","Reviewed in the United States on December 13, 2022","December 13, 2022",1670889600,"Ashley Catapano",5,"Fun","I had never seen these before, until our local library had them. I was instantly hooked!!!! I got one for each of my kids and some for gifts as well. They are so fun and engaging, and will also be great as a car toy so kids don't have to be on screens for travel. Highly recommend for any age!",false,"[]"
"RA9CKYRAK57VQ","B09VK93B4Z","","Reviewed in the United States on July 23, 2022","July 23, 2022",1658530800,"Timothy Hisey",5,"Great road trip fun!","We bought these for all the kids to use during our road trip and they were a favorite!",false,"[]"
