"title","description","feature_bullets","variants","categories","asin","url","reviews.total_reviews","reviews.rating","reviews.answered_questions","item_available","price.symbol","price.currency","price.current_price","price.discounted","price.before_price","price.savings_amount","price.savings_percent","bestsellers_rank","main_image","total_images","images","total_videos","videos","delivery_message","product_information.dimensions","product_information.weight","product_information.available_from","product_information.available_from_utc","product_information.available_for_months","product_information.available_for_days","product_information.manufacturer","product_information.model_number","product_information.department","product_information.qty_per_order","product_information.store_id","product_information.brand","badges.amazon_сhoice","badges.amazon_prime","badges.best_seller","sponsored_products","also_bought","other_sellers"
"3 Pack Mini Magnetic Bead Board for Kids Magnetic Drawing Board for Toddlers School Kindergarten Magnet Toys Gift Drawing Stylus Round Magnet Tablet Pad Erasable Reusable Writing Playboard Stem","","["" Package Contents: you will receive 3 packs of mini magnetic drawing boards, the drawing board features 120 magnetic beads in a separate housing that allows the stylus included in the kit to quickly connect, pick up and bring up the surface of the beads with a clicking sound to invoke visual learning action; Your child can have a nice playtime experience"","" Educational Gift: the kids magnetic board is suitable for children over 6 years old, this is a nice way to stimulate and develop children's sensory receptors; Which can be applied as a fidget toy to help relieve mental stress while improving focus, attention and calmness"","" Easy to Erase: you just simply push down on the magnetic ball with your finger to undo smaller spots, use the back of the stylus to redo and erase medium areas, or slide the stylus sideways to spread the tablet to reset the drawing board and start again in seconds to create the next artistic masterpiece"","" Easy to Take: the bead magnet board is 3.8 x 3.8 inches, the magnetic stylus is at the bottom of the drawing board for easy storage, you can take our magnetic drawing board with you on long drives with your kids; It's also ideal for keeping them entertained while waiting at the doctor's office, waiting for a flight or classroom activities"","" Quality Material: our magnetic bead drawing board is made of quality plastic, safe for kids to use, children can enjoy their imagination to draw, design and create; Tips: Please do not let your child use the product alone to avoid the risk of dropping the beads""]","[]","[{""category"":""Toys & Games"",""url"":""https://www.amazon.com/toys/b/ref=dp_bc_aui_C_1/144-9205115-8252219?ie=UTF8&node=165793011""},{""category"":""Dress Up & Pretend Play"",""url"":""https://www.amazon.com/Costumes-Pretend-Play/b/ref=dp_bc_aui_C_2/144-9205115-8252219?ie=UTF8&node=166316011""},{""category"":""Magnetic & Felt Playboards"",""url"":""https://www.amazon.com/Magnet-Felt-Playboards/b/ref=dp_bc_aui_C_3/144-9205115-8252219?ie=UTF8&node=166356011""}]","B09VBZZ9C8","https://www.amazon.com/dp/B09VBZZ9C8",41,"",0,true,"$","USD",15.99,true,29.99,14,46.68,"[]","https://m.media-amazon.com/images/I/71nCiUWRkqL._AC_SL1500_.jpg",8,"[""https://m.media-amazon.com/images/I/71nCiUWRkqL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/710SlBbRwpL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/711BwhLD9PL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/81o-Ea11Q6L._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/71G2OyX63zL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/71UhCMRoCYL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/71GXf9f2eOL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/614JqF-N4ZL._AC_SL1500_.jpg""]",1,"[{""creatorProfile"":{""profileLink"":null,""publicName"":""Qeiuxinys"",""url"":null},""groupType"":""IB_G1"",""offset"":""0"",""thumb"":""https://m.media-amazon.com/images/I/91W7EwOCOoL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.png"",""durationSeconds"":38,""marketPlaceID"":""ATVPDKIKX0DER"",""isVideo"":true,""isHeroVideo"":false,""title"":""3 Pack Mini Magnetic Bead Board for Kids Magnetic"",""languageCode"":""en_US"",""holderId"":""holder03b710b0a7d5429c87ea372f5f04deb6"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/1f558323-0e89-43a2-9156-e21d9c9f8817/default.jobtemplate.mp4.480.mp4"",""videoHeight"":""480"",""videoWidth"":""854"",""durationTimestamp"":""00:38"",""slateUrl"":""https://m.media-amazon.com/images/I/91W7EwOCOoL.SX522_.png"",""minimumAge"":0,""variant"":""MAIN"",""slateHash"":{""extension"":""png"",""physicalID"":null,""width"":""1023"",""height"":""577""},""mediaObjectId"":""03b710b0a7d5429c87ea372f5f04deb6"",""thumbUrl"":""https://m.media-amazon.com/images/I/91W7EwOCOoL.SS40_BG85,85,85_BR-120_PKdp-play-icon-overlay__.png""}]","","","","","",0,0,"","","",100,"","Brand: Epakh",false,true,false,"[]","[]","[]"
