"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
2,13,89,"B08Y8WNVKD",false,48.99,"USD",0,0,0,65,4.6,"https://www.amazon.com/dp/B08Y8WNVKD","299.00",false,false,false,false,"320Pcs Magnetic Sticks Building Blocks Toys, Magnet Construction Build Kit Education Toys 3D Puzzle for Kids and Adult, Ma...","https://m.media-amazon.com/images/I/71coCbjAp6L._AC_UL400_.jpg"
2,14,90,"B09R9MMW6J",false,22.89,"USD",0,0,0,1476,4.6,"https://www.amazon.com/dp/B09R9MMW6J","6789.60",false,false,false,false,"Magnatab Playskool Free Draw — Learning and Sensory Drawing Tool — for Ages 3+","https://m.media-amazon.com/images/I/71W9+6t5YXL._AC_UL400_.jpg"
2,15,91,"B08NZTLZ1W",false,22.8,"USD",0,0,0,72,4.4,"https://www.amazon.com/dp/B08NZTLZ1W","316.80",false,false,false,false,"H&W 35PCS 5mm Fuse Beads Boards, Large Clear Pegboards Kits, with Gift 4 Lroning Paper & Parts & Bases (WA3-Z16)","https://m.media-amazon.com/images/I/71-6MaPZXFL._AC_UL400_.jpg"
2,16,92,"B08F4X7FC8",true,16.39,"USD",29.99,13.6,45.35,2768,4.4,"https://www.amazon.com/dp/B08F4X7FC8","12179.20",false,false,false,false,"KIDWILL Preschool Math Learning Toy,10-Row Wooden Frame Abacus with Multi-Color Beads, Counting Sticks, Number Alphabet Ca...","https://m.media-amazon.com/images/I/81pgNx6XH-L._AC_UL400_.jpg"
2,17,93,"B00MK6J3CI",false,22.99,"USD",0,0,0,688,4.7,"https://www.amazon.com/dp/B00MK6J3CI","3233.60",false,false,false,false,"HABA Number Maze Magnetic Game STEM Toy Encourages Color Recognition, Fine Motor & Counting","https://m.media-amazon.com/images/I/81CPTVX7PpL._AC_UL400_.jpg"
2,18,94,"B08KP4LDLC",true,29.99,"USD",39.99,10,25.01,1685,4.7,"https://www.amazon.com/dp/B08KP4LDLC","7919.50",false,false,false,false,"Craftikit ® Arts and Crafts for Kids - 20 Award-Winning All-Inclusive Fun Toddler Craft Box for Kids - Organized Art Suppl...","https://m.media-amazon.com/images/I/81oJIuOOxKL._AC_UL400_.jpg"
2,19,95,"B06XZNMMKC",true,8.99,"USD",13.99,5,35.74,28579,4.6,"https://www.amazon.com/dp/B06XZNMMKC","131463.40",false,false,false,false,"ELONGDI Water Beads Pack Rainbow Mix 50,000 Beads Growing Balls, Jelly Water Gel Beads for Spa Refill, Kids Sensory Toys ,...","https://m.media-amazon.com/images/I/813IkVeoO7L._AC_UL400_.jpg"
2,20,96,"B000IE4B44",true,14.13,"USD",16.06,1.93,12.02,1857,4.7,"https://www.amazon.com/dp/B000IE4B44","8727.90",false,false,false,false,"Melissa & Doug Deluxe Wooden Magnetic Pattern Blocks Set - Educational Toy With 120 Magnets and Carrying Case, Multi-colo...","https://m.media-amazon.com/images/I/71BHhjS7K1L._AC_UL400_.jpg"
2,24,100,"B0BN3JZVSM",false,15.69,"USD",0,0,0,24,4.2,"https://www.amazon.com/dp/B0BN3JZVSM","100.80",false,false,false,false,"Sponsored Ad - MKbobean Magnetic Drawing Board for Toddlers 3+, 3 Pack Mini Magnetic Beads for Kids, Magnetic Board for Ki...","https://m.media-amazon.com/images/I/71WA6nFYDqL._AC_UL400_.jpg"
2,25,101,"B08Y9395FY",false,22.99,"USD",0,0,0,371,4.6,"https://www.amazon.com/dp/B08Y9395FY","1706.60",false,false,false,false,"HABA Orchard Maze Magnetic Puzzle Game - Fosters Fine Motor Skills, Counting and Color Recognition","https://m.media-amazon.com/images/I/81LNTlTiIEL._AC_UL400_.jpg"
2,26,102,"B01LK1RSLQ",false,49.99,"USD",0,0,0,173,4.7,"https://www.amazon.com/dp/B01LK1RSLQ","813.10",false,false,false,false,"Mag Genius Magnet Tiles - Clear Magnetic 3D Building Blocks - Educational Toys, Games, Activities, Puzzles - Creativity, M...","https://m.media-amazon.com/images/I/713QI0b0FJL._AC_UL400_.jpg"
2,28,103,"B07H14F12Z",false,29.99,"USD",0,0,0,2791,4.8,"https://www.amazon.com/dp/B07H14F12Z","13396.80",false,false,false,false,"Magna-Tiles Stardust Set, The Original Magnetic Building Tiles for Creative Open-Ended Play, Educational Toys for Children...","https://m.media-amazon.com/images/I/81lpNCkoTKL._AC_UL400_.jpg"
2,29,104,"B08BZT5GCT",false,6.99,"USD",0,0,0,439,4.5,"https://www.amazon.com/dp/B08BZT5GCT","1975.50",false,false,false,false,"Fuse Beads Boards 5mm Large Clear Plastic Pegboards for Kids Craft Beads 4 PCS","https://m.media-amazon.com/images/I/61ili6TFInL._AC_UL400_.jpg"
2,30,105,"B0BWYDD4BJ",true,19.99,"USD",23.99,4,16.67,2,3.5,"https://www.amazon.com/dp/B0BWYDD4BJ","7.00",false,false,false,false,"Sponsored Ad - Magnetic Drawing Board for Toddlers Kids Large Doodle Board with Magnetic Beads & 2 Magnetic Pens Dot Art M...","https://m.media-amazon.com/images/I/81NXrrrsiEL._AC_UL400_.jpg"
2,31,106,"B0C1VC4RJB",true,17.99,"USD",19.9,1.91,9.6,2,4.5,"https://www.amazon.com/dp/B0C1VC4RJB","9.00",false,false,false,false,"Sponsored Ad - INDIVSHOW 3pcs Bead Mats for Beading, Soft Perfect Stable Bead Mat for Jewelry Making, Bead Boards for Neck...","https://m.media-amazon.com/images/I/71pxUceqWwL._AC_UL400_.jpg"
2,32,107,"B0BRM4S1GT",false,18.99,"USD",0,0,0,19,4.1,"https://www.amazon.com/dp/B0BRM4S1GT","77.90",false,false,false,false,"Sponsored Ad - PP OPOUNT Wooden Jewelry Design Board, Flocked Bead Board for Jewelry Making, Solid Wood with Flocked Bead ...","https://m.media-amazon.com/images/I/81xNpzAG2WL._AC_UL400_.jpg"
2,33,108,"B08TWSVDW6",false,9.99,"USD",0,0,0,1533,4.4,"https://www.amazon.com/dp/B08TWSVDW6","6745.20",false,false,false,false,"1200 Pieces Spacer Beads Set Star Beads Round Ball Beads Rondelle Faceted Spacer Beads Heart Beads Flower Beads Flat Disc ...","https://m.media-amazon.com/images/I/81ywDSk7OML._AC_UL400_.jpg"
2,34,109,"B08KG73TKW",false,9.99,"USD",0,0,0,1720,4.5,"https://www.amazon.com/dp/B08KG73TKW","7740.00",false,false,false,false,"3000 Pieces Assorted Spacer Beads Include 1500 Faceted Rondelle Cube Spacer Column Bead, 900 Round Ball Spacer Bead, 600 S...","https://m.media-amazon.com/images/I/91fKLF0UogL._AC_UL400_.jpg"
2,35,110,"B07569L3CG",false,18.9,"USD",0,0,0,93,4.6,"https://www.amazon.com/dp/B07569L3CG","427.80",false,false,false,false,"Animal Magnetic Puzzle with Russian Alphabet - Multifunctional Wooden Drawing Board - Learning & Education Toys for Childr...","https://m.media-amazon.com/images/I/81FxRndoRFL._AC_UL400_.jpg"
2,36,111,"B0B8XZH2QC",false,16.99,"USD",0,0,0,703,4.7,"https://www.amazon.com/dp/B0B8XZH2QC","3304.10",false,false,false,false,"MagMen Upgraded Strength Magnetic Toys and Refrigerator Magnets for Girls Boys Ages 3 and up- Cute Fun Multipurpose Fidget...","https://m.media-amazon.com/images/I/61KocVVJN4L._AC_UL400_.jpg"
2,37,112,"B09C3DP6H3",true,12.99,"USD",13.79,0.8,5.8,18,4.5,"https://www.amazon.com/dp/B09C3DP6H3","81.00",false,false,false,false,"Alvene 2 Pcs Beading Boards Trays,Bead Design Board For Jewelry Making,Bracelet Necklace Beading Jewelry Design Mats,Bead ...","https://m.media-amazon.com/images/I/71wLQaitXnL._AC_UL400_.jpg"
2,38,113,"B0B976Z69K",false,14.99,"USD",0,0,0,13,4.1,"https://www.amazon.com/dp/B0B976Z69K","53.30",false,false,false,false,"BrainSpark Magnetic Animals Green Smart Magnet Building Set, Mix and Match Jungle Fidget Stem Toy, 15 Pieces","https://m.media-amazon.com/images/I/61whsxt+C6L._AC_UL400_.jpg"
2,39,114,"B09FXN3LKB",true,14.99,"USD",29.99,15,50.02,3589,4.6,"https://www.amazon.com/dp/B09FXN3LKB","16509.40",false,false,false,false,"2 Pack LCD Writing Tablet for Kids, 8.5inch Doodle Writing Board Colorful Drawing Board, Kids Travel Games Activity Learni...","https://m.media-amazon.com/images/I/817OOorK3zL._AC_UL400_.jpg"
2,40,115,"B086M8D1LZ",false,6.99,"USD",0,0,0,260,4.5,"https://www.amazon.com/dp/B086M8D1LZ","1170.00",false,false,false,false,"GEM-Inside 4x7mm Twist Rectangle Gemstone Magnetic Black Hematite Beads for Jewelry Making 15""","https://m.media-amazon.com/images/I/71NJiiz8QCL._AC_UL400_.jpg"
2,41,116,"B003YKAZYO",false,14.49,"USD",0,0,0,1225,4.7,"https://www.amazon.com/dp/B003YKAZYO","5757.50",false,false,false,false,"33 inch 07mm Round Metallic Purple Gold and Green Beads - 6 Dozen (72 necklaces)","https://m.media-amazon.com/images/I/51xXvHhApBL._AC_UL400_.jpg"
2,42,117,"B078MXSJSY",false,25.97,"USD",0,0,0,53,4.4,"https://www.amazon.com/dp/B078MXSJSY","233.20",false,false,false,false,"Forum Novelties 33 inch 07mm Round Metallic Purple Gold and Green Mardi Gras Beads - 12 Dozen (144 Necklaces)","https://m.media-amazon.com/images/I/61zKj8cPWJL._AC_UL400_.jpg"
2,43,118,"B07X5RFDWH",true,9.69,"USD",10.99,1.3,11.83,454,4.6,"https://www.amazon.com/dp/B07X5RFDWH","2088.40",false,false,false,false,"Fuse Bead Boards, 6Pcs 5mm Large Square Clear Plastic Beads Pegboards with 2Pcs Beads Tweezers and 6Pcs Lroning Paper for ...","https://m.media-amazon.com/images/I/61nahLotcmL._AC_UL400_.jpg"
2,44,119,"B09GVDQW8W",true,10.99,"USD",14.99,4,26.68,475,4.4,"https://www.amazon.com/dp/B09GVDQW8W","2090.00",false,false,false,false,"10 Pcs Funny Gay LGBT Prank Bumper Stickers Funny Car Stickers Rainbow Bumper Stickers Magnetic Bumper Decals Colorful Car...","https://m.media-amazon.com/images/I/81TqRsh21aL._AC_UL400_.jpg"
2,45,120,"B09NW47Z4D",false,12.99,"USD",0,0,0,22,3.8,"https://www.amazon.com/dp/B09NW47Z4D","83.60",false,false,false,false,"WODI Fishing Game Wooden Magnetic Toy 3in1 Fishing&Puzzle&Lacing Beads for Preschool Educational ABC Alphabet & Number Fis...","https://m.media-amazon.com/images/I/71lIGOWN-GL._AC_UL400_.jpg"
2,46,121,"B07331M11X",false,16.99,"USD",0,0,0,56,4.4,"https://www.amazon.com/dp/B07331M11X","246.40",false,false,false,false,"BEADNOVA 4-10mm Natural Hematite Gemstone for Jewelry Making (340pcs)","https://m.media-amazon.com/images/I/71qnVGppvnL._AC_UL400_.jpg"
2,47,122,"B09NDMBSRY",true,17.99,"USD",18.99,1,5.27,211,4.7,"https://www.amazon.com/dp/B09NDMBSRY","991.70",false,false,false,false,"145 Pcs Magnetic Building Sticks Blocks Toys, Magnet Educational Toys Magnetic Blocks Sticks Stacking Toys Set for Kids an...","https://m.media-amazon.com/images/I/71rRnXLE+BL._AC_UL400_.jpg"
2,48,123,"B015TXKQW4",false,7.89,"USD",0,0,0,1061,4.1,"https://www.amazon.com/dp/B015TXKQW4","4350.10",false,false,false,false,"PH PandaHall 3mm Spacer Beads, 1350pcs 5 Color Metal Iron Round Ball Smooth Tiny Spacers Loose Beads Gold Metallic Plated ...","https://m.media-amazon.com/images/I/61iYEr5c8GL._AC_UL400_.jpg"
2,49,124,"B01F5X2K4U",false,6.99,"USD",0,0,0,3262,4.5,"https://www.amazon.com/dp/B01F5X2K4U","14679.00",false,false,false,false,"LolliBeads (R) Silver Plated Smooth Round Metal Beads 4 mm 600 Pcs","https://m.media-amazon.com/images/I/81af7yAoVSL._AC_UL400_.jpg"
2,50,125,"B092TT6WRC",false,14.99,"USD",0,0,0,68,4.5,"https://www.amazon.com/dp/B092TT6WRC","306.00",false,false,false,false,"OUXIA Magnetic Building Blocks Magic Magnetic 3D Puzzle Cubes, Set of 7 Multi Shapes Magnetic Blocks with 54 Guide Cards, ...","https://m.media-amazon.com/images/I/61uqP5m4gES._AC_UL400_.jpg"
2,51,126,"B004PZZCSG",false,0,"USD",0,0,0,492,4.6,"https://www.amazon.com/dp/B004PZZCSG","2263.20",false,false,false,false,"Magnatab Kid O 0-9 Learn Your Numbers","https://m.media-amazon.com/images/I/71FahbbIW3L._AC_UL400_.jpg"
2,52,127,"B00HF31TUK",false,2.7,"USD",0,0,0,59,4.6,"https://www.amazon.com/dp/B00HF31TUK","271.40",false,false,false,false,"GEM-Inside Genuine 4mm Square Black Hematite Non-Magnetic Gemstone Loose Beads Beads for Jewelry Making 15 Inches","https://m.media-amazon.com/images/I/61-haIyd8YL._AC_UL400_.jpg"
2,53,128,"B087QKKHWX",false,17.5,"USD",0,0,0,153,4.6,"https://www.amazon.com/dp/B087QKKHWX","703.80",false,false,false,false,"Large Square Fuse Beads Boards - 4 Pcs Clear Plastic Pegboards, for Kids Craft Beads 5'7 Inch","https://m.media-amazon.com/images/I/61UZdzVpRKL._AC_UL400_.jpg"
2,54,129,"B001QJRPCA",true,5.44,"USD",5.99,0.55,9.18,122,4.3,"https://www.amazon.com/dp/B001QJRPCA","524.60",false,false,false,false,"Beadalon Bead Mat Tacky 4.25-Inch-by-4.25-Inch,Blue","https://m.media-amazon.com/images/I/81jaMrMCiiL._AC_UL400_.jpg"
3,10,130,"B0BRM4S1GT",false,18.99,"USD",0,0,0,19,4.1,"https://www.amazon.com/dp/B0BRM4S1GT","77.90",false,false,false,false,"Sponsored Ad - PP OPOUNT Wooden Jewelry Design Board, Flocked Bead Board for Jewelry Making, Solid Wood with Flocked Bead ...","https://m.media-amazon.com/images/I/81xNpzAG2WL._AC_UL320_.jpg"
3,11,131,"B08BZT5GCT",false,6.99,"USD",0,0,0,439,4.5,"https://www.amazon.com/dp/B08BZT5GCT","1975.50",false,false,false,false,"Sponsored Ad - Fuse Beads Boards 5mm Large Clear Plastic Pegboards for Kids Craft Beads 4 PCS","https://m.media-amazon.com/images/I/61ili6TFInL._AC_UL320_.jpg"
3,12,132,"B0BWYDD4BJ",true,19.99,"USD",23.99,4,16.67,2,3.5,"https://www.amazon.com/dp/B0BWYDD4BJ","7.00",false,false,false,false,"Sponsored Ad - Magnetic Drawing Board for Toddlers Kids Large Doodle Board with Magnetic Beads & 2 Magnetic Pens Dot Art M...","https://m.media-amazon.com/images/I/81NXrrrsiEL._AC_UL320_.jpg"
4,10,133,"B08BZT5GCT",false,6.99,"USD",0,0,0,439,4.5,"https://www.amazon.com/dp/B08BZT5GCT","1975.50",false,false,false,false,"Sponsored Ad - Fuse Beads Boards 5mm Large Clear Plastic Pegboards for Kids Craft Beads 4 PCS","https://m.media-amazon.com/images/I/61ili6TFInL._AC_UL400_.jpg"
4,12,135,"B07WZF611W",true,6.99,"USD",7.49,0.5,6.68,4475,4.6,"https://www.amazon.com/dp/B07WZF611W","20585.00",false,false,false,false,"Sponsored Ad - Nancybeads 45pcs 8mm Natural Black Hematite Gemstone Round Spacer Loose Stone Beads for Jewelry Making 15....","https://m.media-amazon.com/images/I/612hECFJXlL._AC_UL400_.jpg"
