"title","description","feature_bullets","variants","categories","asin","url","reviews.total_reviews","reviews.rating","reviews.answered_questions","item_available","price.symbol","price.currency","price.current_price","price.discounted","price.before_price","price.savings_amount","price.savings_percent","bestsellers_rank","main_image","total_images","images","total_videos","videos","delivery_message","product_information.dimensions","product_information.weight","product_information.available_from","product_information.available_from_utc","product_information.available_for_months","product_information.available_for_days","product_information.manufacturer","product_information.model_number","product_information.department","product_information.qty_per_order","product_information.store_id","product_information.brand","badges.amazon_сhoice","badges.amazon_prime","badges.best_seller","sponsored_products","also_bought","other_sellers"
"4 Pack Magnetic Drawing Board for Toddlers with Drawing Stylus 380 Bead Magnet Tablet Pad Erasable Reusable Writing Playboard Stem Magnet Educational Playset Open Ended Learning Kit"," Features:  Wide range of applications: We can take this activity board to long car trips, restaurants waiting for dinner, and anywhere they need to be entertained, bringing a nice using experience  Surprise gift: The magnetic drawing boards, with exquisite craftsmanship, are considered as good presents for your friends, family members, neighbors, colleagues, etc., which will gain their affection.  Specifications: Material: plastic Color: black, red Size: about 8.8 x 7 inches  Package includes: 4 x Magnetic drawing boards  Notes: Manual measurement, please allow slight errors on size. The color may exist a slight difference due to different screen displays. Please do not let your child use the product alone to avoid the risk of dropping the beads.","["" Packed Includes: with 4 pieces of magnetic drawing boards, the drawing boards feature 380 magnetic beads in a separate housing, allowing the stylus included in the kit to quickly connect, pick up and bring up the surface of the beads and click to invoke visual learning actions; Your child can have a whole new playtime experience"","" Portable and Travel Friendly: at about 8.8 x 7 inches, with a magnetic board and magnetic stylus, take our magnetic drawing board with you on long drives with your kids; It's also ideal for keeping them entertained while waiting at the doctor's office, waiting for a flight or classroom activities"","" Easy to Erase: simply push down on the magnetic ball with your finger to undo smaller spots, use the back of the stylus to redo and erase medium areas, or slide the stylus sideways to spread the tablet to reset the drawing board and start again in seconds to create your next artistic masterpiece beyond imagination"","" Educational Gift: recommended for children aged 6 and up; This is a way to stimulate and develop children's sensory receptors; It can be served as a fidget toy to help relieve mental stress while improving focus, concentration and calmness; The educational gift for preschool kindergarten children that never goes out of style"","" Our Drawing Boards Are Made from quality plastic, safe and friendly to your kid's skin, the magnetic stylus is the child's pen and the bead board is the child's paper, so children can use their imagination to draw, design and create""]","[]","[{""category"":""Toys & Games"",""url"":""https://www.amazon.com/toys/b/ref=dp_bc_aui_C_1/133-9539176-5404411?ie=UTF8&node=165793011""},{""category"":""Learning & Education"",""url"":""https://www.amazon.com/kids-learning-education/b/ref=dp_bc_aui_C_2/133-9539176-5404411?ie=UTF8&node=166269011""},{""category"":""Reading & Writing"",""url"":""https://www.amazon.com/Reading-Writing-Development-Toys/b/ref=dp_bc_aui_C_3/133-9539176-5404411?ie=UTF8&node=166289011""},{""category"":""Handwriting Aids"",""url"":""https://www.amazon.com/Learning-Education-Handwriting-Aids/b/ref=dp_bc_aui_C_4/133-9539176-5404411?ie=UTF8&node=1243733011""}]","B09VK93B4Z","https://www.amazon.com/dp/B09VK93B4Z",26,"",0,true,"$","USD",28.99,false,28.99,0,0,"[]","https://m.media-amazon.com/images/I/81rPnJmReEL._AC_SL1500_.jpg",7,"[""https://m.media-amazon.com/images/I/81rPnJmReEL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/81gSRGtMn6L._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/71h7Gjuv0gL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/71vARzqDAZL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/81FArWVcQvL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/81uCgF6TzyL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/81PzxHdvvNL._AC_SL1500_.jpg""]",0,"[]","","","","","",0,0,"","","",100,"","Brand: Laumoi",false,true,false,"[]","[]","[]"
