"title","description","feature_bullets","variants","categories","asin","url","reviews.total_reviews","reviews.rating","reviews.answered_questions","item_available","price.symbol","price.currency","price.current_price","price.discounted","price.before_price","price.savings_amount","price.savings_percent","bestsellers_rank","main_image","total_images","images","total_videos","videos","delivery_message","product_information.dimensions","product_information.weight","product_information.available_from","product_information.available_from_utc","product_information.available_for_months","product_information.available_for_days","product_information.manufacturer","product_information.model_number","product_information.department","product_information.qty_per_order","product_information.store_id","product_information.brand","badges.amazon_сhoice","badges.amazon_prime","badges.best_seller","sponsored_products","also_bought","other_sellers"
"Doirdon Magnetic Drawing Board for Kids & Children 5-10 Years Large-Size, Fun Magnetic Board with Colourful Beads and Drawing Stylus (Advanced Edition)"," This product is an entertaining magnetic toy that can help children improve their focus and creativity. Children can use magnetic pen to draw various patterns on the large-size drawing board. The toy is safe and durable and has a wealth of patterns that can continue to attract children's attention. If your child is between 5 and 10, please choose this large-size drawing board.","["" 【Bigger & Better】:The large size magnetic drawing board has 15*11 dots. It meets the drawing needs of older children (5-10 years). By moving these colorful magnetic beads around on the doodle board, kids will have fun spreading their imaginations and creating their own unique patterns."","" 【Lightweight and portable】: With the same number of pixels, our magnetic suction board has been optimized to weigh 1.2lb, making it easy for children to carry. In addition, a pen with a fixed rope will not be easily lost."","" 【Safety and durability】: The colorful chocolate beans are sealed inside a sturdy drawing board with a transparent PC panel, so the circular pieces will not be lost or swallowed by children."","" 【20 Rich patterns】: 10 double-sided cards provide a total of 20 patterns. The variety of patterns effectively captures children's attention and stimulates their creativity by starting from easy to difficult."","" 【Fun and novel gift】: The 2023 new magnetic toy provides visual, tactile, and brain stimulation for children! Click \""add to cart\"" now and package it as a gift for the whole family to enjoy!""]","[{""asin"":""B0BZ8DN1YM"",""images"":[{""large"":""https://m.media-amazon.com/images/I/41Qa2p1eGbL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/41Qa2p1eGbL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/61d2wBG1YNL._AC_SL1500_.jpg"",""variant"":""MAIN"",""main"":{""https://m.media-amazon.com/images/I/61d2wBG1YNL._AC_SX466_.jpg"":[""466"",""466""],""https://m.media-amazon.com/images/I/61d2wBG1YNL._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/61d2wBG1YNL._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/61d2wBG1YNL._AC_SX522_.jpg"":[""522"",""522""],""https://m.media-amazon.com/images/I/61d2wBG1YNL._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/61d2wBG1YNL._AC_SY450_.jpg"":[""450"",""450""],""https://m.media-amazon.com/images/I/61d2wBG1YNL._AC_SX679_.jpg"":[""679"",""679""]}},{""large"":""https://m.media-amazon.com/images/I/51GnB2WKLKL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/51GnB2WKLKL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/71XH9LX+cSL._AC_SL1500_.jpg"",""variant"":""PT01"",""main"":{""https://m.media-amazon.com/images/I/71XH9LX+cSL._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/71XH9LX+cSL._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/71XH9LX+cSL._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/71XH9LX+cSL._AC_SY450_.jpg"":[""450"",""450""],""https://m.media-amazon.com/images/I/71XH9LX+cSL._AC_SX466_.jpg"":[""466"",""466""],""https://m.media-amazon.com/images/I/71XH9LX+cSL._AC_SX522_.jpg"":[""522"",""522""],""https://m.media-amazon.com/images/I/71XH9LX+cSL._AC_SX679_.jpg"":[""679"",""679""]}},{""large"":""https://m.media-amazon.com/images/I/51EkmQirgTL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/51EkmQirgTL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/71kU0ps6XIL._AC_SL1500_.jpg"",""variant"":""PT02"",""main"":{""https://m.media-amazon.com/images/I/71kU0ps6XIL._AC_SX466_.jpg"":[""466"",""466""],""https://m.media-amazon.com/images/I/71kU0ps6XIL._AC_SX522_.jpg"":[""522"",""522""],""https://m.media-amazon.com/images/I/71kU0ps6XIL._AC_SY450_.jpg"":[""450"",""450""],""https://m.media-amazon.com/images/I/71kU0ps6XIL._AC_SX679_.jpg"":[""679"",""679""],""https://m.media-amazon.com/images/I/71kU0ps6XIL._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/71kU0ps6XIL._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/71kU0ps6XIL._AC_SX569_.jpg"":[""569"",""569""]}},{""large"":""https://m.media-amazon.com/images/I/41emxpDS0aL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/41emxpDS0aL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/71yXM2tB5RL._AC_SL1500_.jpg"",""variant"":""PT03"",""main"":{""https://m.media-amazon.com/images/I/71yXM2tB5RL._AC_SX522_.jpg"":[""522"",""522""],""https://m.media-amazon.com/images/I/71yXM2tB5RL._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/71yXM2tB5RL._AC_SY450_.jpg"":[""450"",""450""],""https://m.media-amazon.com/images/I/71yXM2tB5RL._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/71yXM2tB5RL._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/71yXM2tB5RL._AC_SX466_.jpg"":[""466"",""466""],""https://m.media-amazon.com/images/I/71yXM2tB5RL._AC_SX679_.jpg"":[""679"",""679""]}},{""large"":""https://m.media-amazon.com/images/I/41MjDbwVktL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/41MjDbwVktL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/61LjgUe1s9L._AC_SL1500_.jpg"",""variant"":""PT04"",""main"":{""https://m.media-amazon.com/images/I/61LjgUe1s9L._AC_SY450_.jpg"":[""450"",""450""],""https://m.media-amazon.com/images/I/61LjgUe1s9L._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/61LjgUe1s9L._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/61LjgUe1s9L._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/61LjgUe1s9L._AC_SX466_.jpg"":[""466"",""466""],""https://m.media-amazon.com/images/I/61LjgUe1s9L._AC_SX679_.jpg"":[""679"",""679""],""https://m.media-amazon.com/images/I/61LjgUe1s9L._AC_SX522_.jpg"":[""522"",""522""]}},{""large"":""https://m.media-amazon.com/images/I/51gBhtdewvL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/51gBhtdewvL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/716GzCZ3pYL._AC_SL1500_.jpg"",""variant"":""PT05"",""main"":{""https://m.media-amazon.com/images/I/716GzCZ3pYL._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/716GzCZ3pYL._AC_SX522_.jpg"":[""522"",""522""],""https://m.media-amazon.com/images/I/716GzCZ3pYL._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/716GzCZ3pYL._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/716GzCZ3pYL._AC_SX466_.jpg"":[""466"",""466""],""https://m.media-amazon.com/images/I/716GzCZ3pYL._AC_SX679_.jpg"":[""679"",""679""],""https://m.media-amazon.com/images/I/716GzCZ3pYL._AC_SY450_.jpg"":[""450"",""450""]}}],""title"":""Advanced Edition"",""link"":""https://www.amazon.com/dp/B0BZ8DN1YM/?th=1&psc=1"",""is_current_product"":true,""price"":""""},{""asin"":""B0BNWYJN1Y"",""images"":[{""large"":""https://m.media-amazon.com/images/I/41m1IZs5fML._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/41m1IZs5fML._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/717nK4FiWDL._AC_SL1500_.jpg"",""variant"":""MAIN"",""main"":{""https://m.media-amazon.com/images/I/717nK4FiWDL._AC_SX679_.jpg"":[""679"",""679""],""https://m.media-amazon.com/images/I/717nK4FiWDL._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/717nK4FiWDL._AC_SX466_.jpg"":[""466"",""466""],""https://m.media-amazon.com/images/I/717nK4FiWDL._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/717nK4FiWDL._AC_SX522_.jpg"":[""522"",""522""],""https://m.media-amazon.com/images/I/717nK4FiWDL._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/717nK4FiWDL._AC_SY450_.jpg"":[""450"",""450""]}},{""large"":""https://m.media-amazon.com/images/I/51WmLvzpfUL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/51WmLvzpfUL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/71HCZkupI-L._AC_SL1500_.jpg"",""variant"":""PT01"",""main"":{""https://m.media-amazon.com/images/I/71HCZkupI-L._AC_SX466_.jpg"":[""466"",""466""],""https://m.media-amazon.com/images/I/71HCZkupI-L._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/71HCZkupI-L._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/71HCZkupI-L._AC_SY450_.jpg"":[""450"",""450""],""https://m.media-amazon.com/images/I/71HCZkupI-L._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/71HCZkupI-L._AC_SX522_.jpg"":[""522"",""522""],""https://m.media-amazon.com/images/I/71HCZkupI-L._AC_SX679_.jpg"":[""679"",""679""]}},{""large"":""https://m.media-amazon.com/images/I/512npY-JGfL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/512npY-JGfL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/71dZlmr41VL._AC_SL1500_.jpg"",""variant"":""PT02"",""main"":{""https://m.media-amazon.com/images/I/71dZlmr41VL._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/71dZlmr41VL._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/71dZlmr41VL._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/71dZlmr41VL._AC_SX466_.jpg"":[""466"",""466""],""https://m.media-amazon.com/images/I/71dZlmr41VL._AC_SY450_.jpg"":[""450"",""450""],""https://m.media-amazon.com/images/I/71dZlmr41VL._AC_SX679_.jpg"":[""679"",""679""],""https://m.media-amazon.com/images/I/71dZlmr41VL._AC_SX522_.jpg"":[""522"",""522""]}},{""large"":""https://m.media-amazon.com/images/I/51aOt7NYNaL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/51aOt7NYNaL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/711+XmUEUVL._AC_SL1500_.jpg"",""variant"":""PT03"",""main"":{""https://m.media-amazon.com/images/I/711+XmUEUVL._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/711+XmUEUVL._AC_SX522_.jpg"":[""522"",""522""],""https://m.media-amazon.com/images/I/711+XmUEUVL._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/711+XmUEUVL._AC_SY450_.jpg"":[""450"",""450""],""https://m.media-amazon.com/images/I/711+XmUEUVL._AC_SX679_.jpg"":[""679"",""679""],""https://m.media-amazon.com/images/I/711+XmUEUVL._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/711+XmUEUVL._AC_SX466_.jpg"":[""466"",""466""]}},{""large"":""https://m.media-amazon.com/images/I/510JTt6k4xL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/510JTt6k4xL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/71O0+3a-GEL._AC_SL1500_.jpg"",""variant"":""PT04"",""main"":{""https://m.media-amazon.com/images/I/71O0+3a-GEL._AC_SX466_.jpg"":[""466"",""466""],""https://m.media-amazon.com/images/I/71O0+3a-GEL._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/71O0+3a-GEL._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/71O0+3a-GEL._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/71O0+3a-GEL._AC_SY450_.jpg"":[""450"",""450""],""https://m.media-amazon.com/images/I/71O0+3a-GEL._AC_SX679_.jpg"":[""679"",""679""],""https://m.media-amazon.com/images/I/71O0+3a-GEL._AC_SX522_.jpg"":[""522"",""522""]}},{""large"":""https://m.media-amazon.com/images/I/41OtSij-9AL._AC_.jpg"",""thumb"":""https://m.media-amazon.com/images/I/41OtSij-9AL._AC_US40_.jpg"",""hiRes"":""https://m.media-amazon.com/images/I/71XX007OIOL._AC_SL1500_.jpg"",""variant"":""PT05"",""main"":{""https://m.media-amazon.com/images/I/71XX007OIOL._AC_SX522_.jpg"":[""522"",""522""],""https://m.media-amazon.com/images/I/71XX007OIOL._AC_SX569_.jpg"":[""569"",""569""],""https://m.media-amazon.com/images/I/71XX007OIOL._AC_SY355_.jpg"":[""355"",""355""],""https://m.media-amazon.com/images/I/71XX007OIOL._AC_SY450_.jpg"":[""450"",""450""],""https://m.media-amazon.com/images/I/71XX007OIOL._AC_SX679_.jpg"":[""679"",""679""],""https://m.media-amazon.com/images/I/71XX007OIOL._AC_SX425_.jpg"":[""425"",""425""],""https://m.media-amazon.com/images/I/71XX007OIOL._AC_SX466_.jpg"":[""466"",""466""]}}],""title"":""Base Edition"",""link"":""https://www.amazon.com/dp/B0BNWYJN1Y/?th=1&psc=1"",""is_current_product"":false,""price"":""""}]","[{""category"":""Toys & Games"",""url"":""https://www.amazon.com/toys/b/ref=dp_bc_aui_C_1/130-7383668-0707257?ie=UTF8&node=165793011""},{""category"":""Dress Up & Pretend Play"",""url"":""https://www.amazon.com/Costumes-Pretend-Play/b/ref=dp_bc_aui_C_2/130-7383668-0707257?ie=UTF8&node=166316011""},{""category"":""Magnetic & Felt Playboards"",""url"":""https://www.amazon.com/Magnet-Felt-Playboards/b/ref=dp_bc_aui_C_3/130-7383668-0707257?ie=UTF8&node=166356011""}]","B0BZ8DN1YM","https://www.amazon.com/dp/B0BZ8DN1YM",54,"",0,true,"$","USD",17.99,false,17.99,0,0,"[]","https://m.media-amazon.com/images/I/61d2wBG1YNL._AC_SL1500_.jpg",6,"[""https://m.media-amazon.com/images/I/61d2wBG1YNL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/71XH9LX+cSL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/71kU0ps6XIL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/71yXM2tB5RL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/61LjgUe1s9L._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/716GzCZ3pYL._AC_SL1500_.jpg""]",0,"[]","","","","","",0,0,"","","",5,"","Brand: Doirdon",false,true,false,"[]","[]","[]"
