"title","description","feature_bullets","variants","categories","asin","url","reviews.total_reviews","reviews.rating","reviews.answered_questions","item_available","price.symbol","price.currency","price.current_price","price.discounted","price.before_price","price.savings_amount","price.savings_percent","bestsellers_rank","main_image","total_images","images","total_videos","videos","delivery_message","product_information.dimensions","product_information.weight","product_information.available_from","product_information.available_from_utc","product_information.available_for_months","product_information.available_for_days","product_information.manufacturer","product_information.model_number","product_information.department","product_information.qty_per_order","product_information.store_id","product_information.brand","badges.amazon_сhoice","badges.amazon_prime","badges.best_seller","sponsored_products","also_bought","other_sellers"
"SONFILY Planter Raised Beds,Raised Garden Beds Outdoor for Vegetables,Metal Raised Garden Bed Outdoor for Gardening Large Deep Garden Boxes,72x36x24Inch(6x3x2ft),Brown","","["" 2FT GROWING DEPTH:planter raised beds with 24 inches of depth holds up to 269 gallons of soil-great for medium to deep rooting plants and vegetables like broccoli, beans, potato and more. 2ft high raised garden beds make you not need to bend give you a comfortable gardening."","" TOOL-FREE ASSEMBLY: large outdoor planter raised beds come together with a set of wingnuts and bolts,make the set-up free of tools."","" LONG-TIME USE: 6x3x2ft raised garden beds for vegetable metal is made of stable thickened steel(metal) with powder coating,do not contaminate soil,not easy to rustic."","" INNER STABILIZING BARS & STIFFENERS: galvanized steel raised garden bed outdoor with three SOLID steel support bars and two stiffeners help the metal panels retain their shape, preventing warping and soil leakage over time; garden boxes outdoor raised OVERALL DIMENSIONS: 72\""(L) x 36\""(W) x 24\""(H)"","" BOTTOMLESS:brown raised garden beds outdoor galvanized with an open base combined with the ribbed steel makes this the perfect space to layer yard waste, food scraps, and other additives to create enriched soil at home""]","[{""asin"":""B0BCW8X98V"",""images"":[],""title"":""Brown"",""link"":""https://www.amazon.com/dp/B0BCW8X98V/?th=1&psc=1"",""is_current_product"":true,""price"":""""},{""asin"":""B0BCW1BVNG"",""images"":[],""title"":""Gray"",""link"":""https://www.amazon.com/dp/B0BCW1BVNG/?th=1&psc=1"",""is_current_product"":false,""price"":""""},{""asin"":""B0956DRBZQ"",""images"":[],""title"":""Green"",""link"":""https://www.amazon.com/dp/B0956DRBZQ/?th=1&psc=1"",""is_current_product"":false,""price"":""""}]","[{""category"":""Patio, Lawn & Garden"",""url"":""https://www.amazon.com/Patio-Lawn-Garden/b/ref=dp_bc_aui_C_1/137-5518265-4342923?ie=UTF8&node=2972638011""},{""category"":""Gardening & Lawn Care"",""url"":""https://www.amazon.com/Plants-Seeds-Flowers-Outdoor-Living/b/ref=dp_bc_aui_C_2/137-5518265-4342923?ie=UTF8&node=3610851""},{""category"":""Pots, Planters & Container Accessories"",""url"":""https://www.amazon.com/b/ref=dp_bc_aui_C_3/137-5518265-4342923?ie=UTF8&node=3480694011""},{""category"":""Raised Beds"",""url"":""https://www.amazon.com/Planter-Raised-Beds/b/ref=dp_bc_aui_C_4/137-5518265-4342923?ie=UTF8&node=14623212011""}]","B0BCW8X98V","https://www.amazon.com/dp/B0BCW8X98V",490,"",0,true,"$","USD",89.24,true,25,-64.24,-256.96,"[]","https://m.media-amazon.com/images/I/81xXNZyqSRL._AC_SL1500_.jpg",6,"[""https://m.media-amazon.com/images/I/81xXNZyqSRL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/913CC7z4a2L._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/91Do+zQs6PL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/91O09ucEy0L._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/7196eqV4WCL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/9107os9h9SL._AC_SL1500_.jpg""]",0,"[]","","","","","",0,0,"","","",30,"","Visit the SONFILY Store",false,true,false,"[]","[]","[]"
