"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
15,7,162,"B0BRS3M5KP",false,109,"USD",0,0,0,18,4.6,"https://www.amazon.com/dp/B0BRS3M5KP","82.80",false,false,false,false,"Sponsored Ad - MFMRSLW Raised Garden Bed Galvanized Planter Raised Beds Outdoor for Gardening Vegetables Flowers Herbs Suc...","https://m.media-amazon.com/images/I/81sEnUVDF0L._AC_UL400_.jpg"
15,8,164,"B0BLXKQ6CH",false,59.99,"USD",0,0,0,96,3.9,"https://www.amazon.com/dp/B0BLXKQ6CH","374.40",false,false,false,false,"Sponsored Ad - TDDSS Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes ...","https://m.media-amazon.com/images/I/81gmS1V-owL._AC_UL400_.jpg"
1,56,165,"B0BN6NK186",false,59.99,"USD",0,0,0,73,4.2,"https://www.amazon.com/dp/B0BN6NK186","306.60",false,false,false,false,"NACREEN Raised Garden Bed with Legs Planters for Large planters Outdoor Plants Elevated Plastic Garden Planter Boxes Plant...","https://m.media-amazon.com/images/I/81gFqQbK3-L._AC_UL400_.jpg"
15,9,166,"B09HRYDTK5",false,28.99,"USD",0,0,0,23,3.9,"https://www.amazon.com/dp/B09HRYDTK5","89.70",false,false,false,false,"Sponsored Ad - Hexagon Raised Garden Bed Kit,Outdoor Garden Planter Box for Vegetable/Flower/Herb/Fruit,DIY Gardening(24"" ...","https://m.media-amazon.com/images/I/61i+zs4a0hS._AC_UL400_.jpg"
1,58,168,"B0BDLDCPCV",false,159.92,"USD",0,0,0,61,4.5,"https://www.amazon.com/dp/B0BDLDCPCV","274.50",false,false,false,false,"A ANLEOLIFE 2-Pack 4ft x 18” Tall Round Galvanized Raised Garden Bed, Above Ground Modular Metal Planter Boxes Outdoor for...","https://m.media-amazon.com/images/I/710x0DwOrxL._AC_UL400_.jpg"
16,1,169,"B0BGM15Z36",true,138.58,"USD",168.58,30,17.8,43,4.9,"https://www.amazon.com/dp/B0BGM15Z36","210.70",false,false,false,false,"Sponsored Ad - FarmGeo Raised Garden Bed Kit 17"" Tall Magnesium-Aluminum-Zinc Stainless Steel Metal Planter Box for Planti...","https://m.media-amazon.com/images/I/7136GABhG9L._AC_UL400_.jpg"
1,59,170,"B0BRZWN32N",true,46.99,"USD",52.99,6,11.32,16,4.5,"https://www.amazon.com/dp/B0BRZWN32N","72.00",false,false,false,false,"BEWAVE Raised Garden Bed, Galvanized Large Metal Outdoor Planter Box Kit, Bottomless Raised Beds for Growing Fruits, Veget...","https://m.media-amazon.com/images/I/71VmfaZve9L._AC_UL400_.jpg"
16,2,171,"B0B5B2WQB5",false,39.99,"USD",0,0,0,73,4.2,"https://www.amazon.com/dp/B0B5B2WQB5","306.60",false,false,false,false,"Sponsored Ad - NACREEN Raised Garden Bed with Legs Planters for Outdoor Plants Garden Boxes Outdoor Raised Planter Box Per...","https://m.media-amazon.com/images/I/71nyY17MWnL._AC_UL400_.jpg"
1,60,172,"B0BLTXXMT2",true,52.99,"USD",74.69,21.7,29.05,1436,4.6,"https://www.amazon.com/dp/B0BLTXXMT2","6605.60",false,false,false,false,"zizin Large Raised Garden Bed Kit 6x3x1.5FT Outdoor Rustproof Bottomless Metal Planter Box for Vegetables Flower Herb, Beige","https://m.media-amazon.com/images/I/61zY1a2NjqL._AC_UL400_.jpg"
16,3,173,"B0BRXG2NFJ",true,99.99,"USD",119.99,20,16.67,3,5,"https://www.amazon.com/dp/B0BRXG2NFJ","15.00",false,false,false,false,"Sponsored Ad - Bluyard Raised Garden Bed 6.5x2x1.4 ft Zinc-Aluminum-Magnesium Coated Steel Planter Box Outdoor with Rubber...","https://m.media-amazon.com/images/I/810wuHXeW9L._AC_UL400_.jpg"
16,4,174,"B0BRS3M5KP",false,109,"USD",0,0,0,18,4.6,"https://www.amazon.com/dp/B0BRS3M5KP","82.80",false,false,false,false,"Sponsored Ad - MFMRSLW Raised Garden Bed Galvanized Planter Raised Beds Outdoor for Gardening Vegetables Flowers Herbs Suc...","https://m.media-amazon.com/images/I/81sEnUVDF0L._AC_UL400_.jpg"
16,5,175,"B08RP567CV",true,43.99,"USD",49.99,6,12,233,4.5,"https://www.amazon.com/dp/B08RP567CV","1048.50",false,false,false,false,"Sponsored Ad - ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Veg...","https://m.media-amazon.com/images/I/713bcD3rj3L._AC_UL400_.jpg"
16,6,176,"B09WHC4J2B",true,144.44,"USD",169.95,25.51,15.01,216,4.7,"https://www.amazon.com/dp/B09WHC4J2B","1015.20",false,false,false,false,"Sponsored Ad - VEGEGA. 8ft X 2ft X 1.4ft Raised Garden Bed Kit, Large Zinc-Aluminum-Magnesium Stainless Steel Metal Plante...","https://m.media-amazon.com/images/I/61dFi32tyAL._AC_UL400_.jpg"
16,7,177,"B0BCVVN6G3",true,49.99,"USD",54.99,5,9.09,321,4.5,"https://www.amazon.com/dp/B0BCVVN6G3","1444.50",false,false,false,false,"Sponsored Ad - BUTUNITA Galvanized Raised Garden Bed Outdoor Metal for Gardening Vegetables Flower Garden Planter Box Larg...","https://m.media-amazon.com/images/I/81dBjWQ+fnL._AC_UL400_.jpg"
16,8,178,"B0BKL5MPXM",false,49.99,"USD",0,0,0,79,4.6,"https://www.amazon.com/dp/B0BKL5MPXM","363.40",false,false,false,false,"Sponsored Ad - TOUFUN Raised Garden Bed,Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herbs, Raised Bed Pla...","https://m.media-amazon.com/images/I/81R8qhG+DSL._AC_UL400_.jpg"
16,9,179,"B0BLXKQ6CH",false,59.99,"USD",0,0,0,96,3.9,"https://www.amazon.com/dp/B0BLXKQ6CH","374.40",false,false,false,false,"Sponsored Ad - TDDSS Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes ...","https://m.media-amazon.com/images/I/81gmS1V-owL._AC_UL400_.jpg"
17,1,180,"B0BGM15Z36",true,138.58,"USD",168.58,30,17.8,43,4.9,"https://www.amazon.com/dp/B0BGM15Z36","210.70",false,false,false,false,"Sponsored Ad - FarmGeo Raised Garden Bed Kit 17"" Tall Magnesium-Aluminum-Zinc Stainless Steel Metal Planter Box for Planti...","https://m.media-amazon.com/images/I/7136GABhG9L._AC_UL320_.jpg"
17,2,181,"B0B5B2WQB5",false,39.99,"USD",0,0,0,73,4.2,"https://www.amazon.com/dp/B0B5B2WQB5","306.60",false,false,false,false,"Sponsored Ad - NACREEN Raised Garden Bed with Legs Planters for Outdoor Plants Garden Boxes Outdoor Raised Planter Box Per...","https://m.media-amazon.com/images/I/71nyY17MWnL._AC_UL320_.jpg"
17,3,182,"B0BRXG2NFJ",true,99.99,"USD",119.99,20,16.67,3,5,"https://www.amazon.com/dp/B0BRXG2NFJ","15.00",false,false,false,false,"Sponsored Ad - Bluyard Raised Garden Bed 6.5x2x1.4 ft Zinc-Aluminum-Magnesium Coated Steel Planter Box Outdoor with Rubber...","https://m.media-amazon.com/images/I/810wuHXeW9L._AC_UL320_.jpg"
17,4,183,"B0BRS3M5KP",false,109,"USD",0,0,0,18,4.6,"https://www.amazon.com/dp/B0BRS3M5KP","82.80",false,false,false,false,"Sponsored Ad - MFMRSLW Raised Garden Bed Galvanized Planter Raised Beds Outdoor for Gardening Vegetables Flowers Herbs Suc...","https://m.media-amazon.com/images/I/81sEnUVDF0L._AC_UL320_.jpg"
17,5,184,"B0BCW8X98V",true,89.24,"USD",109.99,20.75,18.87,490,4.6,"https://www.amazon.com/dp/B0BCW8X98V","2254.00",false,false,false,false,"Sponsored Ad - SONFILY Planter Raised Beds,Raised Garden Beds Outdoor for Vegetables,Metal Raised Garden Bed Outdoor for G...","https://m.media-amazon.com/images/I/81xXNZyqSRL._AC_UL320_.jpg"
17,6,185,"B08RP567CV",true,43.99,"USD",49.99,6,12,233,4.5,"https://www.amazon.com/dp/B08RP567CV","1048.50",false,false,false,false,"Sponsored Ad - ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Veg...","https://m.media-amazon.com/images/I/713bcD3rj3L._AC_UL320_.jpg"
17,7,186,"B09WHC4J2B",true,144.44,"USD",169.95,25.51,15.01,216,4.7,"https://www.amazon.com/dp/B09WHC4J2B","1015.20",false,false,false,false,"Sponsored Ad - VEGEGA. 8ft X 2ft X 1.4ft Raised Garden Bed Kit, Large Zinc-Aluminum-Magnesium Stainless Steel Metal Plante...","https://m.media-amazon.com/images/I/61dFi32tyAL._AC_UL320_.jpg"
17,8,187,"B0BCVVN6G3",true,49.99,"USD",54.99,5,9.09,321,4.5,"https://www.amazon.com/dp/B0BCVVN6G3","1444.50",false,false,false,false,"Sponsored Ad - BUTUNITA Galvanized Raised Garden Bed Outdoor Metal for Gardening Vegetables Flower Garden Planter Box Larg...","https://m.media-amazon.com/images/I/81dBjWQ+fnL._AC_UL320_.jpg"
17,9,188,"B0BKL5MPXM",false,49.99,"USD",0,0,0,79,4.6,"https://www.amazon.com/dp/B0BKL5MPXM","363.40",false,false,false,false,"Sponsored Ad - TOUFUN Raised Garden Bed,Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herbs, Raised Bed Pla...","https://m.media-amazon.com/images/I/81R8qhG+DSL._AC_UL320_.jpg"
18,1,189,"B0BGM15Z36",true,138.58,"USD",168.58,30,17.8,43,4.9,"https://www.amazon.com/dp/B0BGM15Z36","210.70",false,false,false,false,"Sponsored Ad - FarmGeo Raised Garden Bed Kit 17"" Tall Magnesium-Aluminum-Zinc Stainless Steel Metal Planter Box for Planti...","https://m.media-amazon.com/images/I/7136GABhG9L._AC_UL320_.jpg"
18,2,190,"B0B5B2WQB5",false,39.99,"USD",0,0,0,73,4.2,"https://www.amazon.com/dp/B0B5B2WQB5","306.60",false,false,false,false,"Sponsored Ad - NACREEN Raised Garden Bed with Legs Planters for Outdoor Plants Garden Boxes Outdoor Raised Planter Box Per...","https://m.media-amazon.com/images/I/71nyY17MWnL._AC_UL320_.jpg"
18,3,191,"B0BRXG2NFJ",true,99.99,"USD",119.99,20,16.67,3,5,"https://www.amazon.com/dp/B0BRXG2NFJ","15.00",false,false,false,false,"Sponsored Ad - Bluyard Raised Garden Bed 6.5x2x1.4 ft Zinc-Aluminum-Magnesium Coated Steel Planter Box Outdoor with Rubber...","https://m.media-amazon.com/images/I/810wuHXeW9L._AC_UL320_.jpg"
18,4,192,"B0BRS3M5KP",false,109,"USD",0,0,0,18,4.6,"https://www.amazon.com/dp/B0BRS3M5KP","82.80",false,false,false,false,"Sponsored Ad - MFMRSLW Raised Garden Bed Galvanized Planter Raised Beds Outdoor for Gardening Vegetables Flowers Herbs Suc...","https://m.media-amazon.com/images/I/81sEnUVDF0L._AC_UL320_.jpg"
18,5,193,"B0BCW8X98V",true,89.24,"USD",109.99,20.75,18.87,490,4.6,"https://www.amazon.com/dp/B0BCW8X98V","2254.00",false,false,false,false,"Sponsored Ad - SONFILY Planter Raised Beds,Raised Garden Beds Outdoor for Vegetables,Metal Raised Garden Bed Outdoor for G...","https://m.media-amazon.com/images/I/81xXNZyqSRL._AC_UL320_.jpg"
18,6,194,"B08RP567CV",true,43.99,"USD",49.99,6,12,233,4.5,"https://www.amazon.com/dp/B08RP567CV","1048.50",false,false,false,false,"Sponsored Ad - ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Veg...","https://m.media-amazon.com/images/I/713bcD3rj3L._AC_UL320_.jpg"
18,7,195,"B09WHC4J2B",true,144.44,"USD",169.95,25.51,15.01,216,4.7,"https://www.amazon.com/dp/B09WHC4J2B","1015.20",false,false,false,false,"Sponsored Ad - VEGEGA. 8ft X 2ft X 1.4ft Raised Garden Bed Kit, Large Zinc-Aluminum-Magnesium Stainless Steel Metal Plante...","https://m.media-amazon.com/images/I/61dFi32tyAL._AC_UL320_.jpg"
18,8,196,"B0BCVVN6G3",true,49.99,"USD",54.99,5,9.09,321,4.5,"https://www.amazon.com/dp/B0BCVVN6G3","1444.50",false,false,false,false,"Sponsored Ad - BUTUNITA Galvanized Raised Garden Bed Outdoor Metal for Gardening Vegetables Flower Garden Planter Box Larg...","https://m.media-amazon.com/images/I/81dBjWQ+fnL._AC_UL320_.jpg"
18,9,197,"B0BKL5MPXM",false,49.99,"USD",0,0,0,79,4.6,"https://www.amazon.com/dp/B0BKL5MPXM","363.40",false,false,false,false,"Sponsored Ad - TOUFUN Raised Garden Bed,Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herbs, Raised Bed Pla...","https://m.media-amazon.com/images/I/81R8qhG+DSL._AC_UL320_.jpg"
19,1,198,"B0BGM15Z36",true,138.58,"USD",168.58,30,17.8,43,4.9,"https://www.amazon.com/dp/B0BGM15Z36","210.70",false,false,false,false,"Sponsored Ad - FarmGeo Raised Garden Bed Kit 17"" Tall Magnesium-Aluminum-Zinc Stainless Steel Metal Planter Box for Planti...","https://m.media-amazon.com/images/I/7136GABhG9L._AC_UL400_.jpg"
19,2,199,"B0B5B2WQB5",false,39.99,"USD",0,0,0,73,4.2,"https://www.amazon.com/dp/B0B5B2WQB5","306.60",false,false,false,false,"Sponsored Ad - NACREEN Raised Garden Bed with Legs Planters for Outdoor Plants Garden Boxes Outdoor Raised Planter Box Per...","https://m.media-amazon.com/images/I/71nyY17MWnL._AC_UL400_.jpg"
19,3,200,"B0BRXG2NFJ",true,99.99,"USD",119.99,20,16.67,3,5,"https://www.amazon.com/dp/B0BRXG2NFJ","15.00",false,false,false,false,"Sponsored Ad - Bluyard Raised Garden Bed 6.5x2x1.4 ft Zinc-Aluminum-Magnesium Coated Steel Planter Box Outdoor with Rubber...","https://m.media-amazon.com/images/I/810wuHXeW9L._AC_UL400_.jpg"
19,4,201,"B0BRS3M5KP",false,109,"USD",0,0,0,18,4.6,"https://www.amazon.com/dp/B0BRS3M5KP","82.80",false,false,false,false,"Sponsored Ad - MFMRSLW Raised Garden Bed Galvanized Planter Raised Beds Outdoor for Gardening Vegetables Flowers Herbs Suc...","https://m.media-amazon.com/images/I/81sEnUVDF0L._AC_UL400_.jpg"
19,5,202,"B08RP567CV",true,43.99,"USD",49.99,6,12,233,4.5,"https://www.amazon.com/dp/B08RP567CV","1048.50",false,false,false,false,"Sponsored Ad - ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Veg...","https://m.media-amazon.com/images/I/713bcD3rj3L._AC_UL400_.jpg"
19,6,203,"B09WHC4J2B",true,144.44,"USD",169.95,25.51,15.01,216,4.7,"https://www.amazon.com/dp/B09WHC4J2B","1015.20",false,false,false,false,"Sponsored Ad - VEGEGA. 8ft X 2ft X 1.4ft Raised Garden Bed Kit, Large Zinc-Aluminum-Magnesium Stainless Steel Metal Plante...","https://m.media-amazon.com/images/I/61dFi32tyAL._AC_UL400_.jpg"
19,7,204,"B0BCVVN6G3",true,49.99,"USD",54.99,5,9.09,321,4.5,"https://www.amazon.com/dp/B0BCVVN6G3","1444.50",false,false,false,false,"Sponsored Ad - BUTUNITA Galvanized Raised Garden Bed Outdoor Metal for Gardening Vegetables Flower Garden Planter Box Larg...","https://m.media-amazon.com/images/I/81dBjWQ+fnL._AC_UL400_.jpg"
19,8,205,"B0BKL5MPXM",false,49.99,"USD",0,0,0,79,4.6,"https://www.amazon.com/dp/B0BKL5MPXM","363.40",false,false,false,false,"Sponsored Ad - TOUFUN Raised Garden Bed,Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herbs, Raised Bed Pla...","https://m.media-amazon.com/images/I/81R8qhG+DSL._AC_UL400_.jpg"
19,9,206,"B0BLXKQ6CH",false,59.99,"USD",0,0,0,96,3.9,"https://www.amazon.com/dp/B0BLXKQ6CH","374.40",false,false,false,false,"Sponsored Ad - TDDSS Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes ...","https://m.media-amazon.com/images/I/81gmS1V-owL._AC_UL400_.jpg"
20,1,207,"B0BGM15Z36",true,138.58,"USD",168.58,30,17.8,43,4.9,"https://www.amazon.com/dp/B0BGM15Z36","210.70",false,false,false,false,"Sponsored Ad - FarmGeo Raised Garden Bed Kit 17"" Tall Magnesium-Aluminum-Zinc Stainless Steel Metal Planter Box for Planti...","https://m.media-amazon.com/images/I/7136GABhG9L._AC_UL320_.jpg"
20,2,208,"B0B5B2WQB5",false,39.99,"USD",0,0,0,73,4.2,"https://www.amazon.com/dp/B0B5B2WQB5","306.60",false,false,false,false,"Sponsored Ad - NACREEN Raised Garden Bed with Legs Planters for Outdoor Plants Garden Boxes Outdoor Raised Planter Box Per...","https://m.media-amazon.com/images/I/71nyY17MWnL._AC_UL320_.jpg"
20,3,209,"B0BRXG2NFJ",true,99.99,"USD",119.99,20,16.67,3,5,"https://www.amazon.com/dp/B0BRXG2NFJ","15.00",false,false,false,false,"Sponsored Ad - Bluyard Raised Garden Bed 6.5x2x1.4 ft Zinc-Aluminum-Magnesium Coated Steel Planter Box Outdoor with Rubber...","https://m.media-amazon.com/images/I/810wuHXeW9L._AC_UL320_.jpg"
20,4,210,"B0BRS3M5KP",false,109,"USD",0,0,0,18,4.6,"https://www.amazon.com/dp/B0BRS3M5KP","82.80",false,false,false,false,"Sponsored Ad - MFMRSLW Raised Garden Bed Galvanized Planter Raised Beds Outdoor for Gardening Vegetables Flowers Herbs Suc...","https://m.media-amazon.com/images/I/81sEnUVDF0L._AC_UL320_.jpg"
20,5,211,"B08RP567CV",true,43.99,"USD",49.99,6,12,233,4.5,"https://www.amazon.com/dp/B08RP567CV","1048.50",false,false,false,false,"Sponsored Ad - ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Veg...","https://m.media-amazon.com/images/I/713bcD3rj3L._AC_UL320_.jpg"
20,6,212,"B09WHC4J2B",true,144.44,"USD",169.95,25.51,15.01,216,4.7,"https://www.amazon.com/dp/B09WHC4J2B","1015.20",false,false,false,false,"Sponsored Ad - VEGEGA. 8ft X 2ft X 1.4ft Raised Garden Bed Kit, Large Zinc-Aluminum-Magnesium Stainless Steel Metal Plante...","https://m.media-amazon.com/images/I/61dFi32tyAL._AC_UL320_.jpg"
20,7,213,"B0BCVVN6G3",true,49.99,"USD",54.99,5,9.09,321,4.5,"https://www.amazon.com/dp/B0BCVVN6G3","1444.50",false,false,false,false,"Sponsored Ad - BUTUNITA Galvanized Raised Garden Bed Outdoor Metal for Gardening Vegetables Flower Garden Planter Box Larg...","https://m.media-amazon.com/images/I/81dBjWQ+fnL._AC_UL320_.jpg"
20,8,214,"B0BKL5MPXM",false,49.99,"USD",0,0,0,79,4.6,"https://www.amazon.com/dp/B0BKL5MPXM","363.40",false,false,false,false,"Sponsored Ad - TOUFUN Raised Garden Bed,Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herbs, Raised Bed Pla...","https://m.media-amazon.com/images/I/81R8qhG+DSL._AC_UL320_.jpg"
20,9,215,"B0BLXKQ6CH",false,59.99,"USD",0,0,0,96,3.9,"https://www.amazon.com/dp/B0BLXKQ6CH","374.40",false,false,false,false,"Sponsored Ad - TDDSS Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes ...","https://m.media-amazon.com/images/I/81gmS1V-owL._AC_UL320_.jpg"
2,9,216,"B085BL712N",false,56.99,"USD",0,0,0,233,4.5,"https://www.amazon.com/dp/B085BL712N","1048.50",false,false,false,false,"ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Vegetables (Multi-...","https://m.media-amazon.com/images/I/71mezTZVHpL._AC_UL320_.jpg"
2,10,217,"B0BDQJK687",false,42.99,"USD",0,0,0,1,5,"https://www.amazon.com/dp/B0BDQJK687","5.00",false,false,false,false,"VERFARM Rectangular Galvanized Metal Raised Garden Bed Kit, Rustproof Bottomless Outdoor Garden Raised Planter Box for Veg...","https://m.media-amazon.com/images/I/71SqEl6IYhL._AC_UL320_.jpg"
2,11,218,"B0C1Z4ZVM8",false,19.99,"USD",0,0,0,10,5,"https://www.amazon.com/dp/B0C1Z4ZVM8","50.00",false,false,false,false,"Tigerden Set of 4 Raised Garden Bed Corner Brackets for Elevated Beds, Compatible with 10-12 Inch Garden Bed Heights DIY F...","https://m.media-amazon.com/images/I/51u2S9oCSgL._AC_UL320_.jpg"
2,12,219,"B0C1YYBKHS",true,32.99,"USD",48,15.01,31.27,99,4.5,"https://www.amazon.com/dp/B0C1YYBKHS","445.50",false,false,false,false,"ZXZYHFTY Galvanized Raised Garden Bed kit, Outdoor Garden Raised Planter Box, Oval Large Metal Raised Garden Beds for Vege...","https://m.media-amazon.com/images/I/71jv58prSKL._AC_UL320_.jpg"
2,13,220,"B09SF4DCTS",true,99.99,"USD",116.99,17,14.53,59,4.4,"https://www.amazon.com/dp/B09SF4DCTS","259.60",false,false,false,false,"6 x 2.5 ft Raised Garden Bed Metal Elevated Planter for Vegetable Flower Herb (2pk)","https://m.media-amazon.com/images/I/81xka-GvHDL._AC_UL320_.jpg"
2,14,221,"B0BGM15Z36",true,138.58,"USD",168.58,30,17.8,43,4.9,"https://www.amazon.com/dp/B0BGM15Z36","210.70",false,false,false,false,"Sponsored Ad - FarmGeo Raised Garden Bed Kit 17"" Tall Magnesium-Aluminum-Zinc Stainless Steel Metal Planter Box for Planti...","https://m.media-amazon.com/images/I/7136GABhG9L._AC_UL320_.jpg"
2,15,222,"B0BLYQ8HP5",true,53.99,"USD",59.99,6,10,99,3.5,"https://www.amazon.com/dp/B0BLYQ8HP5","346.50",false,false,false,false,"Sponsored Ad - Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes Perfec...","https://m.media-amazon.com/images/I/61pNSF7+caL._AC_UL320_.jpg"
2,16,223,"B0BRXG2NFJ",true,99.99,"USD",119.99,20,16.67,3,5,"https://www.amazon.com/dp/B0BRXG2NFJ","15.00",false,false,false,false,"Sponsored Ad - Bluyard Raised Garden Bed 6.5x2x1.4 ft Zinc-Aluminum-Magnesium Coated Steel Planter Box Outdoor with Rubber...","https://m.media-amazon.com/images/I/810wuHXeW9L._AC_UL320_.jpg"
2,17,224,"B08RP567CV",true,43.99,"USD",49.99,6,12,233,4.5,"https://www.amazon.com/dp/B08RP567CV","1048.50",false,false,false,false,"Sponsored Ad - ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Veg...","https://m.media-amazon.com/images/I/713bcD3rj3L._AC_UL320_.jpg"
2,18,225,"B0C1W2Z7FG",false,59.99,"USD",0,0,0,17,4.8,"https://www.amazon.com/dp/B0C1W2Z7FG","81.60",false,false,false,false,"Haigopa 6x3x1FT Galvanized Raised Garden Bed Planters Kit, Outdoor Raised Garden Beds Planter with Cages Trellis, 25 Ga. L...","https://m.media-amazon.com/images/I/71wRHdmw6BL._AC_UL320_.jpg"
2,19,226,"B0BHY3R4G3",true,54.99,"USD",59.99,5,8.33,51,4.6,"https://www.amazon.com/dp/B0BHY3R4G3","234.60",false,false,false,false,"FORTUNO Round Galvanized Raised Garden Bed Box 4 FT Metal Outdoor Flower Bed Steel Patio Ground Planter for Planting Veget...","https://m.media-amazon.com/images/I/81gBXdfTgZL._AC_UL320_.jpg"
2,20,227,"B0922HT8FV",false,89.99,"USD",0,0,0,228,4.7,"https://www.amazon.com/dp/B0922HT8FV","1071.60",false,false,false,false,"FORTUNO Round Galvanized Raised Garden Bed Box 3 FT (2 Pack) Metal Outdoor Flower Bed Steel Patio Ground Planter for Plant...","https://m.media-amazon.com/images/I/81HVnvQKOCL._AC_UL320_.jpg"
2,21,228,"B0BZNJHFYF",false,50.98,"USD",0,0,0,8,4.4,"https://www.amazon.com/dp/B0BZNJHFYF","35.20",false,false,false,false,"OYEAL Raised Garden Bed 4 Tier Vertical Garden Planter Indoor Outdoor Raised Planter Box with Legs Elevated Herb Garden Pl...","https://m.media-amazon.com/images/I/71Yfro7xcmL._AC_UL320_.jpg"
2,24,230,"B0BRS3M5KP",false,109,"USD",0,0,0,18,4.6,"https://www.amazon.com/dp/B0BRS3M5KP","82.80",false,false,false,false,"Sponsored Ad - MFMRSLW Raised Garden Bed Galvanized Planter Raised Beds Outdoor for Gardening Vegetables Flowers Herbs Suc...","https://m.media-amazon.com/images/I/81sEnUVDF0L._AC_UL320_.jpg"
2,25,231,"B0BCVVN6G3",true,49.99,"USD",54.99,5,9.09,321,4.5,"https://www.amazon.com/dp/B0BCVVN6G3","1444.50",false,false,false,false,"Sponsored Ad - BUTUNITA Galvanized Raised Garden Bed Outdoor Metal for Gardening Vegetables Flower Garden Planter Box Larg...","https://m.media-amazon.com/images/I/81dBjWQ+fnL._AC_UL320_.jpg"
2,26,232,"B09MT3Y1LQ",false,56.99,"USD",0,0,0,190,3.8,"https://www.amazon.com/dp/B09MT3Y1LQ","722.00",false,false,false,false,"MAYOLIAH Raised Garden Bed with Legs 17"" H Elevated Planter Box, Plastic Raised Beds for Gardening Vegetables Herb Flower ...","https://m.media-amazon.com/images/I/71zaa929J8L._AC_UL320_.jpg"
2,27,233,"B0BNKFNP9K",true,49.98,"USD",54.99,5.01,9.11,74,4.7,"https://www.amazon.com/dp/B0BNKFNP9K","347.80",false,false,false,false,"T4U Round Raised Garden Bed,2ft X 2ft X 0.9ft Zinc-Aluminum-Magnesium Stainless Steel Durable Metal Planter Box, Outdoor P...","https://m.media-amazon.com/images/I/8116Fx32RdL._AC_UL320_.jpg"
2,28,234,"B0BHS7ZL4D",false,64.99,"USD",0,0,0,49,4.2,"https://www.amazon.com/dp/B0BHS7ZL4D","205.80",false,false,false,false,"Quictent Galvanized Raised Garden Bed Kit, 6x3x1ft Oval Large Metal Outdoor Planting Box, Rubber Strip Edging for Ground P...","https://m.media-amazon.com/images/I/71wdRYdx3ML._AC_UL320_.jpg"
2,29,235,"B0C1SN6ZWC",false,39.95,"USD",0,0,0,37,4.6,"https://www.amazon.com/dp/B0C1SN6ZWC","170.20",false,false,false,false,"Galvanized Raised Garden Bed Kit 4x2x1ft, Outdoor Planter Box for Vegetables Flowers Plants, Metal Raised Gardening Beds O...","https://m.media-amazon.com/images/I/71yrzSqlkQL._AC_UL320_.jpg"
2,30,236,"B0C5455M8W",true,84.89,"USD",88.99,4.1,4.61,3,5,"https://www.amazon.com/dp/B0C5455M8W","15.00",false,false,false,false,"DECTONIX 2 Pack 6x3x1FT Raised Garden Bed Kit Outdoor Large Metal Raised Planter Box Outdoor, Extra-Thick Metal Raised Gar...","https://m.media-amazon.com/images/I/71Y95d8OcDL._AC_UL320_.jpg"
2,31,237,"B0BD478DFL",false,39.99,"USD",0,0,0,31,4.4,"https://www.amazon.com/dp/B0BD478DFL","136.40",false,false,false,false,"Highpro Raised Garden Beds 3×3×1ft Galvanized Metal Planter Boxes for Herbs Vegetables, Flowers and Succulents Silver","https://m.media-amazon.com/images/I/81bU3Ti9qdL._AC_UL320_.jpg"
2,32,238,"B0BZVD95QQ",false,38.9,"USD",0,0,0,2,5,"https://www.amazon.com/dp/B0BZVD95QQ","10.00",false,false,false,false,"ALISXM Galvanized Raised Garden Bed Kit，Outdoor Galvanized Planter Raised Boxes，Raised Garden Beds Outdoor for Vegetables,...","https://m.media-amazon.com/images/I/71AvMQYX1WL._AC_UL320_.jpg"
